solartime,temp,site_elev,rh,dlw,ghi_m,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI,Solar Zenith Angle,actual_epsilon,epsilon_clear_sky,CF,predicted_epsilon
2023-09-01 01:10:00,28.18,4.8768,67.46,463.03,801.61,99,881,784,99,881,784,38.93,0.9905048009610445,0.8631941418868815,0.006428829691328963,0.8640736434494668
2023-09-01 01:20:00,27.7,4.8768,70.51,459.94,741.52,97,872,753,97,872,753,41.18,0.9901889115997442,0.8653378513976092,0.007683938641777077,0.8663725870848399
2023-09-01 01:30:00,27.99,4.8768,70.88,446.76,387.68,96,863,722,96,863,722,43.44,0.9581145580866121,0.8682954914954405,0.009721753956615842,0.8695758903220987
2023-09-01 01:40:00,27.92,4.8768,71.06,459.13,461.27,95,852,690,350,87,411,45.71,0.9855591214839013,0.868088012996178,0.3863721733900371,0.9190551341110429
2023-09-01 02:00:00,26.06,4.8768,79.92,439.71,106.73,91,829,621,91,829,621,50.29,0.9675621416097764,0.8691940306381741,0.016321718321764267,0.871329008824903
2023-09-01 02:10:00,25.44,4.8768,85.5,445.6,431.7,89,816,586,89,816,586,52.58,0.9886921548948607,0.8733635313001186,0.018889514453359457,0.8757556327059475
2023-09-01 02:20:00,25.84,4.8768,83.3,442.17,376.79,87,802,549,87,802,549,54.89,0.9758421254814703,0.8730448157380736,0.022039550795581897,0.8758428509703766
2023-09-01 02:30:00,26.44,4.8768,80.9,449.97,280.91,85,786,511,85,786,511,57.19,0.9851247925335076,0.8738978006725688,0.025771709159932987,0.8771476698780633
2023-09-01 02:40:00,26.77,4.8768,75.42,468.27,519.28,85,759,471,85,759,471,59.5,1.0206846107293726,0.8670396663946204,0.03239799000515087,0.871347313953849
2023-09-01 02:50:00,26.02,4.8768,77.35,424.09,92.5,83,739,432,83,739,432,61.81,0.9336902146781559,0.8645157379554409,0.037803437484065394,0.8696375087857171
2023-09-01 03:00:00,25.94,4.8768,76.43,443.02,330.44,80,714,391,80,714,391,64.12,0.9764110887037902,0.8623154630130304,0.0435248822517838,0.8683081662732797
2023-09-01 03:10:00,26.38,4.8768,72.98,447.03,298.2,76,688,351,212,80,244,66.44,0.979472629557231,0.8596809246466343,0.3868813735163809,0.9139677612498929
2023-09-01 03:20:00,26.35,4.8768,70.89,455.2,263.42,73,658,311,188,46,205,68.75,0.9977733215374834,0.8557077523646318,0.4269737341342063,0.9173167521441226
2023-09-01 03:30:00,26.16,4.8768,71.26,446.0,125.54,69,624,271,145,11,148,71.06,0.9800921078408886,0.8549393416759847,0.5193144223039008,0.9302714336525443
2023-09-01 17:50:00,25.39,4.8768,78.31,462.02,189.85,62,670,288,62,670,288,70.28,1.0258115932543224,0.8612248218235714,0.0483747852661261,0.8679380412681246
2023-09-01 18:00:00,25.8,4.8768,78.08,470.8,319.26,65,700,328,65,700,328,67.97,1.0395829886507943,0.8640352743928758,0.04058180034378167,0.8695529677412611
2023-09-01 18:10:00,25.91,4.8768,77.24,473.23,339.74,69,727,368,69,727,368,65.66,1.0434121600826858,0.8634680646417884,0.03566438479712836,0.8683373921215003
2023-09-01 18:20:00,26.09,4.8768,76.94,475.97,380.64,71,750,408,71,750,408,63.35,1.0469307048629897,0.8643604900724929,0.029384836614383236,0.8683462349101678
2023-09-01 18:30:00,26.05,4.8768,77.17,469.7,164.73,74,771,447,254,84,294,61.04,1.0336919746449116,0.8644423389145349,0.38796300505224707,0.917033696467106
2023-09-01 18:40:00,26.12,4.8768,77.04,472.53,292.16,76,789,486,228,349,409,58.73,1.0389474770244698,0.864767108306507,0.21800471994442877,0.8942485169874221
2023-09-01 19:00:00,25.62,4.8768,76.71,460.42,435.25,80,820,561,253,385,478,54.12,1.0191149516359053,0.8603142204221127,0.20491318214113402,0.8889376780152827
2023-09-01 19:10:00,26.15,4.8768,77.81,480.31,462.05,82,833,597,82,833,597,51.83,1.0556299476972957,0.8663235445869575,0.011867773614137378,0.8679099864973397
2023-09-01 19:20:00,26.18,4.8768,79.62,472.35,239.78,84,843,631,253,5,256,49.54,1.03771926190417,0.8696433519914978,0.5875451456782654,0.9462337677357836
2023-09-01 19:30:00,26.09,4.8768,78.91,472.8,481.4,86,854,666,322,303,528,47.25,1.0399580588256014,0.8677245852581764,0.24624493736715553,0.9002967364764913
2023-09-01 19:50:00,26.27,4.8768,78.41,473.08,268.08,90,871,730,383,138,485,42.71,1.038073979614425,0.868298531792797,0.34508417989722856,0.9137466249403405
2023-09-01 20:40:00,24.81,4.8768,81.8,446.39,391.49,100,898,864,397,43,434,31.65,0.9988483020765971,0.8624095171250883,0.44417793321086346,0.9235241734379512
2023-09-01 20:50:00,25.53,4.8768,80.5,462.8,303.41,100,903,886,310,2,312,29.52,1.0256182042312696,0.8659577556556998,0.6569932927333255,0.9540226111328265
2023-09-01 21:00:00,25.57,4.8768,78.81,465.5,328.71,101,907,906,400,19,417,27.44,1.031049281659507,0.8634631050009325,0.5025924738320853,0.9320855208278656
2023-09-01 21:10:00,26.02,4.8768,76.24,470.56,278.79,102,911,925,317,1,319,25.41,1.0360000646536185,0.8626103126025516,0.7108313663844581,0.9602712118224134
2023-09-01 21:20:00,26.13,4.8768,76.31,472.31,333.7,103,913,940,266,1,267,23.44,1.038324977008811,0.8635872373822271,0.7118925350179388,0.9606984647709937
2023-09-01 21:30:00,26.32,4.8768,74.81,472.64,269.57,103,916,955,353,2,355,21.57,1.0364160368342805,0.8624523251126595,0.6583121594368888,0.9530016319932677
2023-09-01 21:40:00,26.33,4.8768,77.5,476.81,375.84,105,915,967,415,14,428,19.81,1.0454204672000913,0.8672096755367159,0.5237203275357105,0.9367546677582004
2023-09-01 21:50:00,26.71,4.8768,76.28,485.65,518.42,106,918,978,487,205,681,18.2,1.0594151703624883,0.8680844234912971,0.30368057379642405,0.9081446214581461
2023-09-01 22:00:00,27.18,4.8768,72.42,490.44,393.24,106,919,986,471,165,628,16.78,1.0631828451533412,0.8648447880224511,0.3253807328640474,0.9088216899461017
2023-09-01 22:10:00,27.33,4.8768,73.43,494.19,925.02,106,921,993,494,235,721,15.61,1.0691745485074602,0.8678614853338377,0.28726605238679176,0.9058203948102403
2023-09-01 22:20:00,27.96,4.8768,71.29,503.76,1136.09,107,922,998,458,61,517,14.73,1.0807864865762757,0.8688352318411147,0.41842384940673677,0.9237176990406977
2023-09-01 22:30:00,27.87,4.8768,71.79,488.42,395.5,107,922,1001,107,922,1001,14.22,1.0491292000062462,0.8690690216475437,-0.003285465380996222,0.8686388524508668
2023-09-01 22:40:00,27.93,4.8768,69.4,488.75,498.35,109,919,1000,478,168,641,14.1,1.0490014344379832,0.8650144785225213,0.32306403254768573,0.9086234454265878
2023-09-01 23:00:00,27.09,4.8768,72.87,471.8,214.44,109,916,994,423,431,839,15.06,1.0240016867975774,0.8649657572768792,0.19501190748736036,0.8912990425264262
2023-09-01 23:10:00,27.27,4.8768,72.87,483.35,917.74,109,915,988,444,29,472,16.06,1.046557988108512,0.8663688688238936,0.4740912764580372,0.9297222223777053
2023-09-01 23:20:00,27.68,4.8768,72.12,482.53,508.2,108,914,980,108,914,980,17.35,1.0390984234451246,0.8681942073383037,-0.0016065542990387205,0.8679824541754648
2023-09-01 23:30:00,27.96,4.8768,71.18,491.97,949.52,108,912,971,108,912,971,18.85,1.0554917575848228,0.8686276798753292,-0.0010903025579553915,0.8684844442986527
2023-09-01 23:40:00,27.79,4.8768,71.45,484.41,860.78,124,886,953,400,8,407,20.53,1.0416225529457424,0.8678045618149349,0.5593437122872258,0.9417472489568057
2023-09-01 23:50:00,27.47,4.8768,69.56,468.06,346.81,123,883,939,123,883,939,22.34,1.0107575348478335,0.8617764513165482,0.008753038308635774,0.86298632733333
2023-09-02 00:00:00,27.14,4.8768,70.8,458.77,284.72,122,879,924,122,879,924,24.25,0.9950581749515657,0.8615576351545813,0.009265885535829355,0.8628404262605485
2023-09-02 00:10:00,27.9,4.8768,68.62,482.39,832.9,121,874,905,121,874,905,26.24,1.0357637591069826,0.8632899053149425,0.010083217829946811,0.8646683829792047
2023-09-02 00:20:00,27.37,4.8768,70.08,465.09,344.8,120,869,886,120,869,886,28.3,1.0056814097941946,0.8619849454725789,0.010933800408201966,0.8634939745321089
2023-09-02 00:30:00,27.46,4.8768,68.48,463.84,379.73,119,864,865,119,864,865,30.4,1.001777895710745,0.8596595995035271,0.011974454480581764,0.8613400992410587
2023-09-02 00:40:00,27.23,4.8768,71.28,473.49,753.23,126,845,838,126,845,838,32.55,1.02575513680653,0.8631370002435985,0.01816047581132435,0.8656224974401401
2023-09-02 00:50:00,27.9,4.8768,69.99,470.21,461.2,125,839,814,125,839,814,34.73,1.0096114703242072,0.8659060655234924,0.019696981970274807,0.8685473113331993
2023-09-02 01:00:00,28.03,4.8768,69.0,471.4,481.04,123,831,788,123,831,788,36.93,1.010420161748921,0.8650212994453982,0.020905633979510008,0.8678431147542227
2023-09-02 01:10:00,27.7,4.8768,69.96,452.22,301.27,121,822,759,121,822,759,39.16,0.9735687907197381,0.8643006302050137,0.022491806276098092,0.867352754142231
2023-09-02 01:20:00,27.61,4.8768,68.63,450.83,511.77,120,813,729,375,95,446,41.4,0.9717385778582268,0.8610875076854562,0.3765810992607351,0.9133993267423155
2023-09-02 01:30:00,27.54,4.8768,71.72,458.85,420.14,118,803,699,118,803,699,43.66,0.9899465280906886,0.8663562877868481,0.02693783017605411,0.8699563594105435
2023-09-02 01:40:00,27.27,4.8768,71.42,456.93,440.06,122,780,664,367,197,504,45.93,0.9893529357741231,0.8637045284541884,0.30363630940871683,0.9050887824234795
2023-09-02 01:50:00,27.0,4.8768,73.79,455.1,408.37,119,768,631,294,23,309,48.21,0.9889410077149496,0.8659297962455667,0.4808360281459136,0.9303955805115617
2023-09-02 02:00:00,27.15,4.8768,72.67,442.83,200.94,117,754,597,117,754,597,50.5,0.9603568695078593,0.8650682220450915,0.039575866532202464,0.8704082640803877
2023-09-02 02:10:00,26.91,4.8768,73.63,444.74,396.41,114,738,560,114,738,560,52.79,0.9675885335965042,0.8649395066460258,0.04305371361071847,0.8707543624470102
2023-09-02 02:20:00,27.29,4.8768,70.31,450.71,408.77,111,721,524,111,721,524,55.09,0.9756254525070484,0.8618000767794493,0.04681366834371836,0.8682697221502235
2023-09-02 02:30:00,27.5,4.8768,72.44,458.5,532.41,108,703,487,108,703,487,57.4,0.9897179533667645,0.8673771561949254,0.05130308859569954,0.8741811177004708
2023-09-02 02:40:00,26.94,4.8768,71.22,445.52,253.07,107,675,448,250,41,270,59.7,0.9688979831635979,0.8607960155755306,0.43671242514623226,0.921588125203559
2023-09-02 02:50:00,27.3,4.8768,70.33,444.94,243.87,104,652,409,104,652,409,62.01,0.9630072532392692,0.8619140947795054,0.0657719581568082,0.8709962751597129
2023-09-02 03:00:00,27.09,4.8768,73.75,456.48,350.72,100,626,371,100,626,371,64.33,0.990750932576003,0.8665613769609989,0.0724562390785995,0.8762298377342319
2023-09-02 03:10:00,26.74,4.8768,75.57,443.89,132.98,95,596,332,95,596,332,66.64,0.9679309249244122,0.8670692411432492,0.0796561416858455,0.8776579925051495
2023-09-02 03:20:00,26.49,4.8768,76.78,429.93,120.17,90,563,292,191,74,217,68.95,0.9406228795297832,0.8672238721660862,0.38565700412352183,0.918429915845635
2023-09-02 03:30:00,26.63,4.8768,74.92,447.63,326.77,85,525,254,121,4,122,71.26,0.9775196698888307,0.8650577919124375,0.5729490310970093,0.9423727992902975
2023-09-02 17:50:00,25.96,4.8768,72.82,424.98,176.44,75,598,277,75,598,277,70.33,0.9364006402418872,0.8561952113893999,0.0729861694891249,0.8666909720642808
2023-09-02 18:10:00,25.97,4.8768,74.93,439.21,378.86,84,661,356,84,661,356,65.71000000000001,0.9676256053473178,0.8599585993432183,0.05765817238331461,0.8680331305630878
2023-09-02 18:20:00,26.57,4.8768,73.31,439.62,393.54,87,687,395,87,687,395,63.4,0.9607966658804344,0.8617302342196854,0.05062162621954791,0.8687296746204809
2023-09-02 18:30:00,26.43,4.8768,74.96,433.99,338.48,90,710,434,90,710,434,61.09,0.9502664534584337,0.8635697936411068,0.04478727500863211,0.869680130812787
2023-09-02 18:40:00,26.71,4.8768,74.63,437.05,453.72,89,742,474,89,742,474,58.79,0.9533973030102453,0.8651681918244073,0.035786463786715406,0.8699933454449806
2023-09-02 18:50:00,26.87,4.8768,75.51,451.26,531.75,92,762,513,92,762,513,56.48,0.9822973067113601,0.8679862529171726,0.031871276310051544,0.8721936995271746
2023-09-02 19:00:00,26.94,4.8768,75.21,444.5,372.46,95,778,550,95,778,550,54.18,0.966679730463771,0.8680042085041996,0.028778662484088946,0.8718028708369774
2023-09-02 19:10:00,27.12,4.8768,75.34,452.04,521.3,97,792,586,97,792,586,51.89,0.9807222569373624,0.8696578093314208,0.025388284767483282,0.8729669739853323
2023-09-02 19:20:00,27.42,4.8768,74.99,452.44,626.64,99,805,621,99,805,621,49.6,0.9776770248960824,0.871407497362971,0.022491806276098092,0.8742997750208417
2023-09-02 19:30:00,27.27,4.8768,73.82,447.96,572.65,101,817,655,101,817,655,47.32,0.9699309327673301,0.8681001195363963,0.020001194701213754,0.8707382747266157
2023-09-02 19:40:00,27.53,4.8768,73.39,445.04,405.55,102,830,688,102,830,688,45.05,0.9602798627978082,0.8693616528551872,0.01714960613228339,0.8716020490544933
2023-09-02 19:50:00,27.4,4.8768,74.69,456.09,670.38,104,840,720,104,840,720,42.79,0.985826667673932,0.8707052602087787,0.01531072542275469,0.8726848564683286
2023-09-02 20:00:00,27.33,4.8768,73.86,446.8,281.32,105,849,750,105,849,750,40.54,0.9666468125076049,0.8686448793861492,0.01315616276473025,0.8703730087329258
2023-09-02 20:10:00,27.43,4.8768,75.39,452.5,472.42,107,857,779,107,857,779,38.31,0.9776765626604009,0.8722103273698395,0.011868822054472872,0.8737270402546862
2023-09-02 20:20:00,27.01,4.8768,74.71,448.81,350.6,108,864,806,108,864,806,36.1,0.9751427568126049,0.8676616033441198,0.01022688408095257,0.8690150127861787
2023-09-02 20:30:00,27.93,4.8768,73.21,465.38,852.11,109,870,831,109,870,831,33.92,0.9988425320895113,0.8721941501571578,0.008839944034335634,0.8733239467170293
2023-09-02 20:40:00,28.12,4.8768,71.15,464.22,864.73,124,853,849,124,853,849,31.76,0.9938417536404658,0.8698268261644874,0.016088352214961577,0.8719210980340926
2023-09-02 20:50:00,27.97,4.8768,71.13,461.3,886.84,126,858,871,126,858,871,29.65,0.9895596737233914,0.8686116321457026,0.015415571346477752,0.8706370589044578
2023-09-02 21:00:00,28.24,4.8768,70.55,462.26,904.19,127,863,892,127,863,892,27.57,0.9880704293523419,0.8696270596525749,0.014309715880448826,0.8714926593874452
2023-09-02 21:10:00,28.06,4.8768,70.25,458.54,796.75,128,868,910,128,868,910,25.56,0.9824639495164185,0.8676458458706043,0.013476506679436229,0.8694295175127803
2023-09-02 21:20:00,28.13,4.8768,71.99,462.66,943.9,128,871,927,128,871,927,23.61,0.9903704733498716,0.8714945468647232,0.012221801342866268,0.8730651149844175
2023-09-02 21:30:00,28.34,4.8768,68.75,460.47,937.49,129,875,942,129,875,942,21.76,0.9829391537465486,0.866939839575512,0.01166744129637165,0.8684923111861506
2023-09-02 21:40:00,28.42,4.8768,69.55,460.67,951.41,127,882,955,127,882,955,20.03,0.9823230344938,0.8691143454829252,0.009731707683221846,0.8703880864126126
2023-09-02 21:50:00,28.6,4.8768,69.82,465.79,983.85,127,886,968,127,886,968,18.44,0.9908729814959021,0.8710502183299514,0.008855214146692325,0.872192096260809
2023-09-02 22:00:00,28.73,4.8768,71.47,472.7,1019.78,128,888,977,128,888,977,17.05,1.0038415743486513,0.8752718657513711,0.008764287919915348,0.8763650190316399
2023-09-02 22:10:00,28.47,4.8768,69.92,466.98,1007.73,128,889,983,128,889,983,15.91,0.9951182234758745,0.8702219199366102,0.00837109447505796,0.8713083045056125
2023-09-02 22:20:00,28.54,4.8768,67.54,463.59,989.42,128,890,988,128,890,988,15.06,0.9869777002181462,0.8661223161248438,0.008046779241508595,0.8671996002923517
2023-09-02 22:30:00,28.54,4.8768,69.1,463.0,984.44,128,891,991,128,891,991,14.57,0.9857215971030474,0.8691791293238755,0.007853630672254752,0.8702065481263886
2023-09-02 22:40:00,28.81,4.8768,68.8,464.09,977.4,125,896,992,125,896,992,14.47,0.9845130673203532,0.8707067449894371,0.006296564169990526,0.8715208482663581
2023-09-02 22:50:00,28.59,4.8768,68.9,464.42,997.94,125,896,991,125,896,991,14.76,0.9880895613366757,0.869179776968359,0.006359453349600586,0.8700117220739132
2023-09-02 23:00:00,28.71,4.8768,69.14,463.92,980.95,125,895,987,125,895,987,15.43,0.985457197949582,0.8705891505957424,0.006612178073107933,0.8714448381765956
2023-09-02 23:10:00,28.7,4.8768,68.3,464.77,992.35,125,894,982,125,894,982,16.42,0.9873935996595318,0.8688618577639785,0.0069307372574456405,0.8697707417722459
2023-09-02 23:20:00,28.79,4.8768,67.39,466.32,985.22,124,892,974,124,892,974,17.69,0.9895058829226667,0.8677622331973326,0.006940030174498735,0.8686799672891514
2023-09-02 23:30:00,28.74,4.8768,66.28,466.17,989.62,124,890,964,124,890,964,19.18,0.9898430836557982,0.8651624026705488,0.00759159372806234,0.866186034928742
2023-09-02 23:40:00,28.63,4.8768,69.05,464.52,958.36,116,898,955,116,898,955,20.84,0.9877784376714841,0.8697858514507475,0.004043033992361833,0.8703123116796185
2023-09-02 23:50:00,28.56,4.8768,71.42,464.04,934.2,116,895,942,116,895,942,22.64,0.9876738146323474,0.8738210594746388,0.0048763160084716595,0.8744363478622545
2023-09-03 00:00:00,28.64,4.8768,70.04,464.86,938.79,116,892,927,116,892,927,24.54,0.9883704186509197,0.8717924859300344,0.005864385926559135,0.8725443442712255
2023-09-03 00:10:00,28.43,4.8768,70.61,461.82,903.75,115,888,909,115,888,909,26.52,0.9846446613803385,0.8712368520116908,0.006546069034336466,0.8720797444675008
2023-09-03 00:20:00,28.73,4.8768,69.81,464.64,904.89,114,883,890,114,883,890,28.56,0.9867250880164107,0.8720552743588407,0.007324906748386095,0.8729924575431101
2023-09-03 00:30:00,28.37,4.8768,70.28,460.45,784.7,113,878,868,399,33,428,30.66,0.9825053426366004,0.8701303821943597,0.46240940742632813,0.9301833152065495
2023-09-03 00:40:00,28.39,4.8768,71.36,459.62,723.58,108,880,847,108,880,847,32.8,0.9804741262054609,0.8723570582266373,0.007038180045784881,0.873255432232412
2023-09-03 00:50:00,28.22,4.8768,71.29,463.56,821.12,107,875,824,107,875,824,34.97,0.9911122018032686,0.8708801047126045,0.008194317099141812,0.8719381540783973
2023-09-03 01:00:00,27.69,4.8768,70.79,449.41,409.32,105,868,797,105,868,797,37.17,0.9676478877295154,0.8657866366284657,0.0091232348567869,0.8670110966634235
2023-09-03 01:10:00,27.99,4.8768,69.42,466.34,805.46,104,861,769,104,861,769,39.39,1.0001055220210195,0.8655170217756606,0.01083623358784691,0.8669743107412888
2023-09-03 01:20:00,27.66,4.8768,71.1,453.75,697.7,102,853,740,102,853,740,41.63,0.9773823689597371,0.8661346386912474,0.01210389563608455,0.8677549310538153
2023-09-03 01:30:00,28.15,4.8768,71.13,472.42,702.04,101,844,709,101,844,709,43.88,1.0109942596178556,0.8700248003440183,0.014347267189600721,0.8718895892615044
2023-09-03 01:40:00,27.77,4.8768,68.5,451.82,691.15,95,842,679,95,842,679,46.15,0.971802875447757,0.8620628361413959,0.013113211016348991,0.8638716352780704
2023-09-03 01:50:00,27.98,4.8768,69.37,455.03,630.95,93,832,645,93,832,645,48.42,0.9759799032305314,0.8653439483368384,0.015185765353900982,0.8673888035408779
2023-09-03 02:00:00,27.63,4.8768,71.15,449.01,223.1,91,819,610,91,819,610,50.71,0.9675582815232496,0.865994790873608,0.017594466309651002,0.8683525410109
2023-09-03 02:10:00,27.1,4.8768,73.0,448.84,547.66,89,806,575,89,806,575,53.0,0.9740391891997507,0.8652799527357496,0.02028049471482285,0.8680121419422729
2023-09-03 02:20:00,27.66,4.8768,70.29,457.04,615.69,87,792,538,87,792,538,55.3,0.9844690642630485,0.8646138480345514,0.02357962844971695,0.8678062031951336
2023-09-03 02:30:00,27.77,4.8768,69.79,447.76,503.39,85,775,500,85,775,500,57.6,0.9630703720740288,0.8645197320480152,0.027496939003378684,0.8682450247120523
2023-09-03 02:40:00,27.76,4.8768,69.19,449.66,504.09,80,762,463,80,762,463,59.91,0.9672855822826834,0.8633029046562924,0.028806308160241656,0.8672406433093732
2023-09-03 02:50:00,27.81,4.8768,68.31,462.91,460.07,78,742,424,214,26,226,62.22,0.9951267278540574,0.8620049634874453,0.4711514515272434,0.9270215252438903
2023-09-03 03:10:00,26.74,4.8768,72.16,450.86,296.76,72,693,344,72,693,344,66.84,0.9831294618293284,0.8609721454753813,0.04566485630182926,0.8673208324741996
2023-09-03 03:20:00,26.41,4.8768,73.04,426.02,137.44,68,664,305,68,664,305,69.15,0.9330644467254415,0.8600178003869745,0.05183632396600513,0.8672739630355893
2023-09-03 03:30:00,26.63,4.8768,71.5,438.77,166.28,64,630,265,64,630,265,71.46000000000001,0.9581714933251173,0.8589353712114295,0.06012839690858246,0.8674173612009906
2023-09-03 18:00:00,25.19,4.8768,82.0,440.19,288.8,63,713,329,63,713,329,68.08,0.9799663694413422,0.865724386748809,0.03750812670264436,0.8707608134637099
2023-09-03 18:10:00,25.7,4.8768,81.8,451.07,429.6,66,739,369,66,739,369,65.77,0.9973505791603,0.8694536568208454,0.03164947090785131,0.8735853795114205
2023-09-03 18:20:00,26.26,4.8768,79.72,438.67,336.57,69,762,409,69,762,409,63.46,0.962697115887946,0.8704512966432744,0.02688674046348677,0.8739344390078079
2023-09-03 18:30:00,25.94,4.8768,78.83,442.5,139.52,71,782,449,253,79,291,61.15,0.9752650145623836,0.8664034905125316,0.39325425389219265,0.9189408861736272
2023-09-03 18:40:00,25.68,4.8768,80.2,434.89,179.72,73,802,488,73,802,488,58.85,0.9618328004381385,0.8666462909071697,0.017791525454541435,0.8690188568169523
2023-09-03 18:50:00,25.96,4.8768,80.1,448.43,541.65,75,818,526,75,818,526,56.54,0.9880703541429466,0.8687006482880731,0.014410939587851168,0.8705927953135177
2023-09-03 19:00:00,26.11,4.8768,79.26,436.29,230.18,77,832,563,192,1,193,54.25,0.9593951386975113,0.8684766258334499,0.7039800456301215,0.9610664567806454
2023-09-03 19:10:00,26.33,4.8768,79.88,455.5,622.68,79,845,600,79,845,600,51.95,0.9986976422676571,0.8712829225286275,0.0090852436225774,0.8724523485358411
2023-09-03 19:20:00,27.04,4.8768,77.28,449.67,552.36,81,857,635,81,857,635,49.67,0.9766208056137049,0.8724678884674548,0.00706296135678619,0.8733686428429586
2023-09-03 19:30:00,27.09,4.8768,76.21,456.05,701.15,82,867,670,82,867,670,47.39,0.9898176542264417,0.8709720347828988,0.0045016418924452295,0.871552872476417
2023-09-03 19:40:00,26.84,4.8768,75.26,441.24,389.32,84,875,701,84,875,701,45.12,0.9608701567770459,0.8673061498607025,0.003227353788335663,0.8677343998606384
2023-09-03 19:50:00,26.66,4.8768,76.42,443.86,567.74,85,884,733,85,884,733,42.87,0.9688989656688891,0.8679355878037393,0.0012932592120696307,0.8681063813213987
2023-09-03 20:00:00,27.08,4.8768,75.7,451.1,771.65,86,892,763,86,892,763,40.63,0.9792045508569902,0.8699842628242541,-0.0003399518006880764,0.8699400637402834
2023-09-03 20:10:00,27.03,4.8768,75.54,441.26,473.49,87,899,792,87,899,792,38.4,0.9584831637854786,0.8693029584190252,-0.0017864617122155257,0.869069473158341
2023-09-03 20:20:00,27.1,4.8768,77.04,454.09,777.0,89,905,819,89,905,819,36.2,0.9854323487739836,0.8725240794702059,-0.0023838406883673335,0.87222019718406
2023-09-03 20:30:00,27.38,4.8768,75.61,456.23,808.23,90,911,845,90,911,845,34.03,0.9863918042857016,0.8722083649856304,-0.0034808552751411925,0.8717635407987716
2023-09-03 20:40:00,27.48,4.8768,76.72,463.65,847.32,91,916,869,91,916,869,31.88,1.0011010982696211,0.8750040308342805,-0.004393076681534491,0.8744549139568527
2023-09-03 20:50:00,27.2,4.8768,76.47,461.6,914.2,91,921,891,410,47,450,29.77,1.0003965748369301,0.8723117233870654,0.43978822353485175,0.9284675237248946
2023-09-03 21:00:00,26.75,4.8768,77.19,459.45,828.47,92,925,911,92,925,911,27.71,1.001726894507658,0.8699970362002184,-0.00630158617539206,0.8691778113207778
2023-09-03 21:10:00,27.02,4.8768,76.04,460.41,859.97,93,929,930,93,929,930,25.71,1.0002131224634216,0.8701136745210768,-0.006809004410886943,0.8692292779579768
2023-09-03 21:20:00,27.49,4.8768,76.32,465.51,1001.42,93,932,946,93,932,946,23.79,1.0049834385450302,0.8743662754872025,-0.007679650214503064,0.8734014524277991
2023-09-03 21:30:00,27.43,4.8768,74.55,463.41,875.14,94,935,961,94,935,961,21.96,1.0012488307236607,0.8706891067305075,-0.007934359324281937,0.8696631076387635
2023-09-03 21:40:00,27.35,4.8768,75.83,466.72,960.88,94,937,974,94,937,974,20.25,1.0094747200746204,0.872364697235248,-0.008608682868231743,0.8712659253909554
2023-09-03 21:50:00,27.32,4.8768,75.82,469.28,902.49,95,939,984,95,939,984,18.69,1.015417207507225,0.8721073819905272,-0.008590339559872262,0.8710087409746248
2023-09-03 22:00:00,27.62,4.8768,74.76,468.93,1056.63,95,941,993,95,941,993,17.33,1.0106176893688483,0.8725817343510746,-0.009043122331011288,0.871429475387606
2023-09-03 22:10:00,27.8,4.8768,75.26,462.16,718.45,95,942,1000,95,942,1000,16.21,0.9936464951228586,0.8749345931801035,-0.009390117674925536,0.8737602142930023
2023-09-03 22:20:00,27.2,4.8768,76.93,471.32,868.3,95,943,1005,95,943,1005,15.39,1.0214621179639123,0.8731297899252626,-0.009635257047824586,0.8719073628394811
2023-09-03 22:30:00,27.31,4.8768,74.5,461.9,786.2,95,943,1007,95,943,1007,14.92,0.9995815966672519,0.8696485307871028,-0.00973268774634134,0.8683798606399769
2023-09-03 22:40:00,27.52,4.8768,72.37,459.64,947.02,95,944,1008,95,944,1008,14.83,0.9919147919203009,0.8674043901547089,-0.009781270160378663,0.866107436672732
2023-09-03 22:50:00,27.63,4.8768,69.49,455.75,921.03,95,943,1006,95,943,1006,15.13,0.9820821068667089,0.8628725072239899,-0.00968401679202846,0.8615445622812983
2023-09-03 23:00:00,27.75,4.8768,75.07,464.34,1043.45,95,943,1002,95,943,1002,15.8,0.9989972372820206,0.8741864426392522,-0.009488442565388167,0.8729926679262875
2023-09-03 23:10:00,27.05,4.8768,75.1,442.85,427.07,95,942,997,95,942,997,16.79,0.961680563214778,0.8686750369707145,-0.009241952387617547,0.8674613379150922
2023-09-03 23:20:00,27.79,4.8768,73.57,466.4,1025.99,95,940,989,95,940,989,18.04,1.0028958087031528,0.8717498149231574,-0.00884281828103195,0.8706157218420141
2023-09-03 23:30:00,27.9,4.8768,74.48,465.51,1020.46,94,938,979,94,938,979,19.52,0.9995198646362725,0.8743054160679155,-0.008863663509812214,0.8731913015709356
2023-09-03 23:40:00,27.82,4.8768,74.14,463.39,992.2,94,936,967,94,936,967,21.16,0.9960262068142453,0.8730399649757704,-0.008247650963918995,0.8719928429205237
2023-09-03 23:50:00,27.65,4.8768,74.19,457.52,755.83,94,932,952,94,932,952,22.94,0.9856340468783916,0.8717786036359855,-0.0074576383073777786,0.8708223748386357
2023-09-04 00:00:00,27.61,4.8768,75.87,450.68,558.6,93,929,936,93,929,936,24.83,0.9714152613382997,0.874518194978955,-0.007138694100760845,0.8736224187576983
2023-09-04 00:10:00,27.68,4.8768,75.75,462.2,925.54,92,925,918,92,925,918,26.8,0.9953190295242504,0.8748629682374207,-0.006697033192191171,0.8740249213821344
