Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,139210,-,-,-,19.42,-155.23,0,1154,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI,Solar Zenith Angle
2023,1,4,8,50,0,0,0,0,0,0,157.46
2023,1,4,9,0,0,0,0,0,0,0,159.76
2023,1,4,9,10,0,0,0,0,0,0,162.05
2023,1,4,9,20,0,0,0,0,0,0,164.33
2023,1,4,9,30,0,0,0,0,0,0,166.6
2023,1,4,9,40,0,0,0,0,0,0,168.84
2023,1,4,9,50,0,0,0,0,0,0,171.04
2023,1,4,10,0,0,0,0,0,0,0,173.16
2023,1,4,10,10,0,0,0,0,0,0,175.07
2023,1,4,10,20,0,0,0,0,0,0,176.44
2023,1,4,10,30,0,0,0,0,0,0,176.55
2023,1,4,10,40,0,0,0,0,0,0,175.31
2023,1,4,10,50,0,0,0,0,0,0,173.44
2023,1,4,11,0,0,0,0,0,0,0,171.35
2023,1,4,11,10,0,0,0,0,0,0,169.16
2023,1,4,11,20,0,0,0,0,0,0,166.92000000000002
2023,1,4,11,30,0,0,0,0,0,0,164.66
2023,1,4,11,40,0,0,0,0,0,0,162.38
2023,1,4,11,50,0,0,0,0,0,0,160.09
2023,1,4,12,0,0,0,0,0,0,0,157.79
2023,1,4,12,10,0,0,0,0,0,0,155.49
2023,1,4,12,20,0,0,0,0,0,0,153.18
2023,1,4,12,30,0,0,0,0,0,0,150.88
2023,1,4,12,40,0,0,0,0,0,0,148.57
2023,1,4,12,50,0,0,0,0,0,0,146.27
2023,1,4,13,0,0,0,0,0,0,0,143.96
2023,1,4,13,10,0,0,0,0,0,0,141.66
2023,1,4,13,20,0,0,0,0,0,0,139.36
2023,1,4,13,30,0,0,0,0,0,0,137.06
2023,1,4,13,40,0,0,0,0,0,0,134.76
2023,1,4,13,50,0,0,0,0,0,0,132.47
2023,1,4,14,0,0,0,0,0,0,0,130.18
2023,1,4,14,10,0,0,0,0,0,0,127.89
2023,1,4,14,20,0,0,0,0,0,0,125.61
2023,1,4,14,30,0,0,0,0,0,0,123.33
2023,1,4,14,40,0,0,0,0,0,0,121.05
2023,1,4,14,50,0,0,0,0,0,0,118.78
2023,1,4,15,0,0,0,0,0,0,0,116.52
2023,1,4,15,10,0,0,0,0,0,0,114.26
2023,1,4,15,20,0,0,0,0,0,0,112.01
2023,1,4,15,30,0,0,0,0,0,0,109.76
2023,1,4,15,40,0,0,0,0,0,0,107.52
2023,1,4,15,50,0,0,0,0,0,0,105.29
2023,1,4,16,0,0,0,0,0,0,0,103.07000000000001
2023,1,4,16,10,0,0,0,0,0,0,100.86
2023,1,4,16,20,0,0,0,0,0,0,98.65
2023,1,4,16,30,0,0,0,0,0,0,96.46000000000001
2023,1,4,16,40,0,0,0,0,0,0,94.27
2023,1,4,16,50,0,0,0,0,0,0,92.10000000000001
2023,1,4,17,0,0,0,0,0,0,0,89.53
2023,1,4,17,10,17,270,28,4,0,4,87.57000000000001
2023,1,4,17,20,24,395,55,8,0,8,85.52
2023,1,4,17,30,30,493,87,12,0,12,83.45
2023,1,4,17,40,36,571,121,16,0,16,81.38
2023,1,4,17,50,40,633,157,21,0,21,79.32000000000001
2023,1,4,18,0,44,684,195,26,0,26,77.28
2023,1,4,18,10,47,726,232,32,0,32,75.25
2023,1,4,18,20,50,762,270,39,0,39,73.25
2023,1,4,18,30,53,789,306,45,0,45,71.27
2023,1,4,18,40,56,813,343,52,0,52,69.33
2023,1,4,18,50,58,836,379,59,0,59,67.41
2023,1,4,19,0,60,857,415,66,0,66,65.52
2023,1,4,19,10,62,874,449,76,0,76,63.68
2023,1,4,19,20,63,890,483,86,0,86,61.870000000000005
2023,1,4,19,30,65,904,515,96,0,96,60.11
2023,1,4,19,40,66,916,546,107,0,107,58.39
2023,1,4,19,50,68,927,576,118,0,118,56.730000000000004
2023,1,4,20,0,69,937,605,129,0,129,55.120000000000005
2023,1,4,20,10,70,946,632,139,0,139,53.58
2023,1,4,20,20,71,953,657,150,0,150,52.11
2023,1,4,20,30,72,960,680,160,0,160,50.71
2023,1,4,20,40,80,950,699,170,0,170,49.39
2023,1,4,20,50,81,956,719,179,0,180,48.160000000000004
2023,1,4,21,0,82,961,737,189,0,189,47.02
2023,1,4,21,10,82,966,754,188,0,188,45.980000000000004
2023,1,4,21,20,83,969,768,186,0,186,45.050000000000004
2023,1,4,21,30,83,970,778,183,0,183,44.24
2023,1,4,21,40,84,971,788,180,0,180,43.550000000000004
2023,1,4,21,50,85,974,797,176,0,176,42.99
2023,1,4,22,0,85,975,803,172,0,172,42.550000000000004
2023,1,4,22,10,85,976,808,167,0,167,42.26
2023,1,4,22,20,85,977,810,161,0,161,42.11
2023,1,4,22,30,85,977,810,155,0,155,42.09
2023,1,4,22,40,86,974,808,149,0,149,42.22
2023,1,4,22,50,86,970,802,142,0,142,42.49
2023,1,4,23,0,86,969,796,136,0,136,42.89
2023,1,4,23,10,85,967,788,156,0,156,43.43
2023,1,4,23,20,85,964,778,181,0,182,44.1
2023,1,4,23,30,85,961,766,216,0,216,44.88
2023,1,4,23,40,83,956,750,264,1,265,45.79
2023,1,4,23,50,83,952,734,327,22,342,46.81
2023,1,5,0,0,82,947,716,135,0,135,47.93
2023,1,5,0,10,81,941,697,134,0,134,49.14
2023,1,5,0,20,80,935,675,131,0,132,50.44
2023,1,5,0,30,79,927,652,129,0,129,51.83
2023,1,5,0,40,79,913,625,125,0,125,53.29
2023,1,5,0,50,78,903,599,121,0,121,54.82
2023,1,5,1,0,77,893,571,117,0,117,56.410000000000004
2023,1,5,1,10,75,881,542,109,0,109,58.06
2023,1,5,1,20,74,868,511,101,0,101,59.77
2023,1,5,1,30,72,854,479,92,0,93,61.52
2023,1,5,1,40,73,828,444,84,0,84,63.32
2023,1,5,1,50,71,806,409,76,0,76,65.16
2023,1,5,2,0,68,785,374,67,0,67,67.04
2023,1,5,2,10,66,760,339,59,0,59,68.95
2023,1,5,2,20,63,732,302,51,0,51,70.89
2023,1,5,2,30,60,700,266,44,0,44,72.86
2023,1,5,2,40,57,655,228,37,0,37,74.86
2023,1,5,2,50,53,610,191,30,0,30,76.88
2023,1,5,3,0,48,556,155,24,0,24,78.92
2023,1,5,3,10,43,491,120,18,0,18,80.98
2023,1,5,3,20,37,411,86,13,0,13,83.04
2023,1,5,3,30,29,312,56,9,0,9,85.12
2023,1,5,3,40,20,193,30,5,0,5,87.17
2023,1,5,3,50,0,0,0,0,0,0,89.16
2023,1,5,4,0,0,0,0,0,0,0,91.69
2023,1,5,4,10,0,0,0,0,0,0,93.85000000000001
2023,1,5,4,20,0,0,0,0,0,0,96.03
2023,1,5,4,30,0,0,0,0,0,0,98.23
2023,1,5,4,40,0,0,0,0,0,0,100.43
2023,1,5,4,50,0,0,0,0,0,0,102.64
2023,1,5,5,0,0,0,0,0,0,0,104.86
2023,1,5,5,10,0,0,0,0,0,0,107.09
2023,1,5,5,20,0,0,0,0,0,0,109.33
2023,1,5,5,30,0,0,0,0,0,0,111.58
2023,1,5,5,40,0,0,0,0,0,0,113.83
2023,1,5,5,50,0,0,0,0,0,0,116.09
2023,1,5,6,0,0,0,0,0,0,0,118.35000000000001
2023,1,5,6,10,0,0,0,0,0,0,120.62
2023,1,5,6,20,0,0,0,0,0,0,122.89
2023,1,5,6,30,0,0,0,0,0,0,125.17
2023,1,5,6,40,0,0,0,0,0,0,127.46000000000001
2023,1,5,6,50,0,0,0,0,0,0,129.74
2023,1,5,7,0,0,0,0,0,0,0,132.04
2023,1,5,7,10,0,0,0,0,0,0,134.33
2023,1,5,7,20,0,0,0,0,0,0,136.63
2023,1,5,7,30,0,0,0,0,0,0,138.93
2023,1,5,7,40,0,0,0,0,0,0,141.23
2023,1,5,7,50,0,0,0,0,0,0,143.53
2023,1,5,8,0,0,0,0,0,0,0,145.84
2023,1,5,8,10,0,0,0,0,0,0,148.15
2023,1,5,8,20,0,0,0,0,0,0,150.45000000000002
2023,1,5,8,30,0,0,0,0,0,0,152.76
2023,1,5,8,40,0,0,0,0,0,0,155.06
2023,1,5,8,50,0,0,0,0,0,0,157.37
2023,1,5,9,0,0,0,0,0,0,0,159.67000000000002
2023,1,5,9,10,0,0,0,0,0,0,161.96
2023,1,5,9,20,0,0,0,0,0,0,164.25
2023,1,5,9,30,0,0,0,0,0,0,166.52
2023,1,5,9,40,0,0,0,0,0,0,168.77
2023,1,5,9,50,0,0,0,0,0,0,170.98
2023,1,5,10,0,0,0,0,0,0,0,173.11
2023,1,5,10,10,0,0,0,0,0,0,175.06
2023,1,5,10,20,0,0,0,0,0,0,176.5
2023,1,5,10,30,0,0,0,0,0,0,176.68
2023,1,5,10,40,0,0,0,0,0,0,175.46
2023,1,5,10,50,0,0,0,0,0,0,173.59
2023,1,5,11,0,0,0,0,0,0,0,171.48
2023,1,5,11,10,0,0,0,0,0,0,169.29
2023,1,5,11,20,0,0,0,0,0,0,167.04
2023,1,5,11,30,0,0,0,0,0,0,164.78
2023,1,5,11,40,0,0,0,0,0,0,162.49
2023,1,5,11,50,0,0,0,0,0,0,160.20000000000002
2023,1,5,12,0,0,0,0,0,0,0,157.9
2023,1,5,12,10,0,0,0,0,0,0,155.6
2023,1,5,12,20,0,0,0,0,0,0,153.29
2023,1,5,12,30,0,0,0,0,0,0,150.98
2023,1,5,12,40,0,0,0,0,0,0,148.68
2023,1,5,12,50,0,0,0,0,0,0,146.37
2023,1,5,13,0,0,0,0,0,0,0,144.06
2023,1,5,13,10,0,0,0,0,0,0,141.76
2023,1,5,13,20,0,0,0,0,0,0,139.46
2023,1,5,13,30,0,0,0,0,0,0,137.16
2023,1,5,13,40,0,0,0,0,0,0,134.86
2023,1,5,13,50,0,0,0,0,0,0,132.56
2023,1,5,14,0,0,0,0,0,0,0,130.27
2023,1,5,14,10,0,0,0,0,0,0,127.98
2023,1,5,14,20,0,0,0,0,0,0,125.69
2023,1,5,14,30,0,0,0,0,0,0,123.41
2023,1,5,14,40,0,0,0,0,0,0,121.14
2023,1,5,14,50,0,0,0,0,0,0,118.86
2023,1,5,15,0,0,0,0,0,0,0,116.60000000000001
2023,1,5,15,10,0,0,0,0,0,0,114.34
2023,1,5,15,20,0,0,0,0,0,0,112.08
2023,1,5,15,30,0,0,0,0,0,0,109.84
2023,1,5,15,40,0,0,0,0,0,0,107.60000000000001
2023,1,5,15,50,0,0,0,0,0,0,105.36
2023,1,5,16,0,0,0,0,0,0,0,103.14
2023,1,5,16,10,0,0,0,0,0,0,100.92
2023,1,5,16,20,0,0,0,0,0,0,98.72
2023,1,5,16,30,0,0,0,0,0,0,96.52
2023,1,5,16,40,0,0,0,0,0,0,94.34
2023,1,5,16,50,0,0,0,0,0,0,92.16
2023,1,5,17,0,0,0,0,0,0,0,89.58
2023,1,5,17,10,15,301,28,6,0,6,87.62
2023,1,5,17,20,22,423,55,12,0,12,85.57000000000001
2023,1,5,17,30,28,518,87,17,0,17,83.49
2023,1,5,17,40,32,599,122,22,0,22,81.42
2023,1,5,17,50,37,658,158,27,0,27,79.36
2023,1,5,18,0,40,707,195,32,0,32,77.32000000000001
2023,1,5,18,10,43,748,233,40,0,40,75.29
2023,1,5,18,20,46,782,271,49,0,49,73.28
2023,1,5,18,30,48,812,308,59,0,59,71.3
2023,1,5,18,40,49,839,345,69,0,69,69.35000000000001
2023,1,5,18,50,51,860,381,79,0,79,67.43
2023,1,5,19,0,53,879,417,90,0,90,65.54
2023,1,5,19,10,54,896,451,105,0,105,63.690000000000005
2023,1,5,19,20,56,911,485,121,0,121,61.88
2023,1,5,19,30,57,924,518,139,0,139,60.11
2023,1,5,19,40,59,935,549,159,0,159,58.39
2023,1,5,19,50,60,942,577,180,1,180,56.72
2023,1,5,20,0,61,952,605,204,1,204,55.11
2023,1,5,20,10,62,960,632,229,2,230,53.56
2023,1,5,20,20,62,968,657,256,4,259,52.08
2023,1,5,20,30,63,974,681,284,10,290,50.68
2023,1,5,20,40,65,979,702,310,24,326,49.35
2023,1,5,20,50,65,984,722,335,46,365,48.11
2023,1,5,21,0,66,989,741,354,81,409,46.97
2023,1,5,21,10,66,993,757,370,92,434,45.92
2023,1,5,21,20,67,996,771,385,104,459,44.99
2023,1,5,21,30,67,999,784,398,119,483,44.17
2023,1,5,21,40,68,1001,794,409,135,507,43.47
2023,1,5,21,50,68,1000,801,416,154,529,42.9
2023,1,5,22,0,69,1001,807,421,177,552,42.46
2023,1,5,22,10,69,1002,812,422,205,573,42.160000000000004
2023,1,5,22,20,69,1003,814,417,238,594,42
2023,1,5,22,30,69,1003,814,407,279,614,41.980000000000004
2023,1,5,22,40,69,1001,812,69,1001,812,42.1
2023,1,5,22,50,69,1000,809,69,1000,809,42.36
2023,1,5,23,0,69,996,801,69,996,801,42.76
2023,1,5,23,10,69,995,793,69,995,793,43.29
2023,1,5,23,20,69,992,783,69,992,783,43.96
2023,1,5,23,30,69,989,771,69,989,771,44.74
2023,1,5,23,40,75,973,756,200,0,201,45.65
2023,1,5,23,50,75,969,740,164,0,164,46.660000000000004
2023,1,6,0,0,75,965,723,75,965,723,47.78
2023,1,6,0,10,74,959,704,74,959,704,48.99
2023,1,6,0,20,73,953,682,73,953,682,50.29
2023,1,6,0,30,72,946,659,72,946,659,51.67
2023,1,6,0,40,72,935,633,271,459,547,53.13
2023,1,6,0,50,71,926,606,262,453,524,54.660000000000004
2023,1,6,1,0,70,916,578,252,443,498,56.26
2023,1,6,1,10,68,905,549,253,382,456,57.910000000000004
2023,1,6,1,20,67,893,518,252,324,416,59.620000000000005
2023,1,6,1,30,65,879,487,249,270,378,61.370000000000005
2023,1,6,1,40,65,861,453,243,218,342,63.17
2023,1,6,1,50,63,843,419,234,173,307,65.01
2023,1,6,2,0,61,823,384,221,132,273,66.89
2023,1,6,2,10,58,801,348,205,85,236,68.8
2023,1,6,2,20,56,774,311,183,51,200,70.75
2023,1,6,2,30,53,744,274,158,27,167,72.72
2023,1,6,2,40,50,707,237,132,13,135,74.72
2023,1,6,2,50,47,665,200,106,6,107,76.74
2023,1,6,3,0,43,615,163,81,2,81,78.78
2023,1,6,3,10,38,555,127,58,1,58,80.84
2023,1,6,3,20,33,480,92,39,0,39,82.91
2023,1,6,3,30,27,386,60,24,0,24,84.98
2023,1,6,3,40,19,264,33,12,0,12,87.04
2023,1,6,3,50,0,0,0,0,0,0,89.04
2023,1,6,4,0,0,0,0,0,0,0,91.55
2023,1,6,4,10,0,0,0,0,0,0,93.72
2023,1,6,4,20,0,0,0,0,0,0,95.9
2023,1,6,4,30,0,0,0,0,0,0,98.09
2023,1,6,4,40,0,0,0,0,0,0,100.3
2023,1,6,4,50,0,0,0,0,0,0,102.51
2023,1,6,5,0,0,0,0,0,0,0,104.73
2023,1,6,5,10,0,0,0,0,0,0,106.96000000000001
2023,1,6,5,20,0,0,0,0,0,0,109.2
2023,1,6,5,30,0,0,0,0,0,0,111.45
2023,1,6,5,40,0,0,0,0,0,0,113.7
2023,1,6,5,50,0,0,0,0,0,0,115.96000000000001
2023,1,6,6,0,0,0,0,0,0,0,118.23
2023,1,6,6,10,0,0,0,0,0,0,120.5
2023,1,6,6,20,0,0,0,0,0,0,122.77
2023,1,6,6,30,0,0,0,0,0,0,125.06
2023,1,6,6,40,0,0,0,0,0,0,127.34
2023,1,6,6,50,0,0,0,0,0,0,129.63
2023,1,6,7,0,0,0,0,0,0,0,131.92000000000002
2023,1,6,7,10,0,0,0,0,0,0,134.22
2023,1,6,7,20,0,0,0,0,0,0,136.52
2023,1,6,7,30,0,0,0,0,0,0,138.82
2023,1,6,7,40,0,0,0,0,0,0,141.12
2023,1,6,7,50,0,0,0,0,0,0,143.43
2023,1,6,8,0,0,0,0,0,0,0,145.73
2023,1,6,8,10,0,0,0,0,0,0,148.04
2023,1,6,8,20,0,0,0,0,0,0,150.35
2023,1,6,8,30,0,0,0,0,0,0,152.66
2023,1,6,8,40,0,0,0,0,0,0,154.97
2023,1,6,8,50,0,0,0,0,0,0,157.27
2023,1,6,9,0,0,0,0,0,0,0,159.58
2023,1,6,9,10,0,0,0,0,0,0,161.87
2023,1,6,9,20,0,0,0,0,0,0,164.17000000000002
2023,1,6,9,30,0,0,0,0,0,0,166.44
2023,1,6,9,40,0,0,0,0,0,0,168.70000000000002
2023,1,6,9,50,0,0,0,0,0,0,170.92000000000002
2023,1,6,10,0,0,0,0,0,0,0,173.07
2023,1,6,10,10,0,0,0,0,0,0,175.05
2023,1,6,10,20,0,0,0,0,0,0,176.56
2023,1,6,10,30,0,0,0,0,0,0,176.82
2023,1,6,10,40,0,0,0,0,0,0,175.61
2023,1,6,10,50,0,0,0,0,0,0,173.73
2023,1,6,11,0,0,0,0,0,0,0,171.62
2023,1,6,11,10,0,0,0,0,0,0,169.42000000000002
2023,1,6,11,20,0,0,0,0,0,0,167.17000000000002
2023,1,6,11,30,0,0,0,0,0,0,164.89000000000001
2023,1,6,11,40,0,0,0,0,0,0,162.61
2023,1,6,11,50,0,0,0,0,0,0,160.31
2023,1,6,12,0,0,0,0,0,0,0,158.01
2023,1,6,12,10,0,0,0,0,0,0,155.70000000000002
2023,1,6,12,20,0,0,0,0,0,0,153.39000000000001
2023,1,6,12,30,0,0,0,0,0,0,151.09
2023,1,6,12,40,0,0,0,0,0,0,148.78
2023,1,6,12,50,0,0,0,0,0,0,146.47
2023,1,6,13,0,0,0,0,0,0,0,144.16
2023,1,6,13,10,0,0,0,0,0,0,141.85
2023,1,6,13,20,0,0,0,0,0,0,139.55
2023,1,6,13,30,0,0,0,0,0,0,137.25
2023,1,6,13,40,0,0,0,0,0,0,134.95
2023,1,6,13,50,0,0,0,0,0,0,132.65
2023,1,6,14,0,0,0,0,0,0,0,130.36
2023,1,6,14,10,0,0,0,0,0,0,128.06
2023,1,6,14,20,0,0,0,0,0,0,125.78
2023,1,6,14,30,0,0,0,0,0,0,123.5
2023,1,6,14,40,0,0,0,0,0,0,121.22
2023,1,6,14,50,0,0,0,0,0,0,118.94
2023,1,6,15,0,0,0,0,0,0,0,116.68
2023,1,6,15,10,0,0,0,0,0,0,114.41
2023,1,6,15,20,0,0,0,0,0,0,112.16
2023,1,6,15,30,0,0,0,0,0,0,109.91
2023,1,6,15,40,0,0,0,0,0,0,107.66
2023,1,6,15,50,0,0,0,0,0,0,105.43
2023,1,6,16,0,0,0,0,0,0,0,103.2
2023,1,6,16,10,0,0,0,0,0,0,100.99000000000001
2023,1,6,16,20,0,0,0,0,0,0,98.78
2023,1,6,16,30,0,0,0,0,0,0,96.58
2023,1,6,16,40,0,0,0,0,0,0,94.39
2023,1,6,16,50,0,0,0,0,0,0,92.22
2023,1,6,17,0,0,0,0,0,0,0,89.62
2023,1,6,17,10,15,305,28,5,0,5,87.66
2023,1,6,17,20,22,429,55,8,0,8,85.61
2023,1,6,17,30,28,523,87,12,0,12,83.54
2023,1,6,17,40,33,598,121,16,0,16,81.46000000000001
2023,1,6,17,50,37,658,158,20,0,20,79.4
2023,1,6,18,0,40,707,195,23,0,23,77.35000000000001
2023,1,6,18,10,43,748,233,29,0,29,75.32000000000001
2023,1,6,18,20,46,782,270,34,0,34,73.31
2023,1,6,18,30,48,811,308,40,0,40,71.33
2023,1,6,18,40,51,835,345,45,0,45,69.37
2023,1,6,18,50,53,857,381,51,0,51,67.45
2023,1,6,19,0,54,876,417,57,0,57,65.56
2023,1,6,19,10,56,893,452,64,0,64,63.7
2023,1,6,19,20,58,908,486,71,0,71,61.88
2023,1,6,19,30,59,921,518,79,0,79,60.11
2023,1,6,19,40,61,932,549,87,0,87,58.39
2023,1,6,19,50,62,942,579,95,0,95,56.71
2023,1,6,20,0,63,952,608,103,0,103,55.1
2023,1,6,20,10,64,960,635,112,0,112,53.54
2023,1,6,20,20,65,968,660,122,0,122,52.050000000000004
2023,1,6,20,30,66,978,686,133,0,133,50.64
2023,1,6,20,40,74,970,707,144,0,144,49.31
2023,1,6,20,50,75,976,727,155,0,155,48.06
2023,1,6,21,0,76,981,746,166,0,166,46.910000000000004
2023,1,6,21,10,76,985,762,175,0,175,45.86
2023,1,6,21,20,77,989,777,183,0,184,44.92
2023,1,6,21,30,77,992,790,192,0,192,44.09
2023,1,6,21,40,77,996,801,200,0,200,43.38
2023,1,6,21,50,77,998,809,208,0,208,42.800000000000004
2023,1,6,22,0,77,999,816,215,0,215,42.36
2023,1,6,22,10,77,1000,820,216,0,217,42.050000000000004
2023,1,6,22,20,77,1001,823,217,0,217,41.88
2023,1,6,22,30,77,1001,823,217,0,217,41.85
2023,1,6,22,40,77,1002,821,217,0,217,41.97
2023,1,6,22,50,76,1001,818,215,0,215,42.230000000000004
2023,1,6,23,0,76,1000,812,213,0,213,42.62
2023,1,6,23,10,76,998,804,242,1,242,43.15
2023,1,6,23,20,76,996,794,277,1,278,43.81
2023,1,6,23,30,75,993,782,321,7,326,44.59
2023,1,6,23,40,77,985,768,77,985,768,45.49
2023,1,6,23,50,76,981,752,76,981,752,46.51
2023,1,7,0,0,75,977,734,223,1,223,47.62
2023,1,7,0,10,75,971,714,212,0,212,48.83
2023,1,7,0,20,74,965,693,200,0,200,50.13
2023,1,7,0,30,73,959,669,188,0,189,51.52
2023,1,7,0,40,71,953,645,176,0,177,52.980000000000004
2023,1,7,0,50,70,944,618,164,0,164,54.51
2023,1,7,1,0,69,935,590,152,0,152,56.1
2023,1,7,1,10,68,924,561,142,0,142,57.75
2023,1,7,1,20,66,912,530,131,0,131,59.46
2023,1,7,1,30,65,899,497,120,0,120,61.22
2023,1,7,1,40,63,884,464,110,0,110,63.02
2023,1,7,1,50,61,867,429,99,0,99,64.86
2023,1,7,2,0,59,847,394,88,0,88,66.74
2023,1,7,2,10,57,825,358,84,0,84,68.65
2023,1,7,2,20,55,800,320,80,0,80,70.60000000000001
2023,1,7,2,30,52,771,283,75,0,75,72.57000000000001
2023,1,7,2,40,50,730,244,70,0,70,74.57000000000001
2023,1,7,2,50,47,690,207,64,0,64,76.59
2023,1,7,3,0,43,641,169,58,1,58,78.63
2023,1,7,3,10,38,585,133,45,0,45,80.69
2023,1,7,3,20,33,511,97,32,0,32,82.77
2023,1,7,3,30,27,419,65,21,0,21,84.84
2023,1,7,3,40,20,301,36,11,0,11,86.91
2023,1,7,3,50,11,154,14,3,0,3,88.91
2023,1,7,4,0,0,0,0,0,0,0,91.41
2023,1,7,4,10,0,0,0,0,0,0,93.58
2023,1,7,4,20,0,0,0,0,0,0,95.77
2023,1,7,4,30,0,0,0,0,0,0,97.96000000000001
2023,1,7,4,40,0,0,0,0,0,0,100.17
2023,1,7,4,50,0,0,0,0,0,0,102.38
2023,1,7,5,0,0,0,0,0,0,0,104.60000000000001
2023,1,7,5,10,0,0,0,0,0,0,106.84
2023,1,7,5,20,0,0,0,0,0,0,109.08
2023,1,7,5,30,0,0,0,0,0,0,111.32000000000001
2023,1,7,5,40,0,0,0,0,0,0,113.58
2023,1,7,5,50,0,0,0,0,0,0,115.84
2023,1,7,6,0,0,0,0,0,0,0,118.11
2023,1,7,6,10,0,0,0,0,0,0,120.38
2023,1,7,6,20,0,0,0,0,0,0,122.66
2023,1,7,6,30,0,0,0,0,0,0,124.94
2023,1,7,6,40,0,0,0,0,0,0,127.22
2023,1,7,6,50,0,0,0,0,0,0,129.51
2023,1,7,7,0,0,0,0,0,0,0,131.81
2023,1,7,7,10,0,0,0,0,0,0,134.11
2023,1,7,7,20,0,0,0,0,0,0,136.41
2023,1,7,7,30,0,0,0,0,0,0,138.71
2023,1,7,7,40,0,0,0,0,0,0,141.01
2023,1,7,7,50,0,0,0,0,0,0,143.32
2023,1,7,8,0,0,0,0,0,0,0,145.63
2023,1,7,8,10,0,0,0,0,0,0,147.94
2023,1,7,8,20,0,0,0,0,0,0,150.25
2023,1,7,8,30,0,0,0,0,0,0,152.56
2023,1,7,8,40,0,0,0,0,0,0,154.87
2023,1,7,8,50,0,0,0,0,0,0,157.18
2023,1,7,9,0,0,0,0,0,0,0,159.49
2023,1,7,9,10,0,0,0,0,0,0,161.79
2023,1,7,9,20,0,0,0,0,0,0,164.08
2023,1,7,9,30,0,0,0,0,0,0,166.37
2023,1,7,9,40,0,0,0,0,0,0,168.63
2023,1,7,9,50,0,0,0,0,0,0,170.86
2023,1,7,10,0,0,0,0,0,0,0,173.03
2023,1,7,10,10,0,0,0,0,0,0,175.05
2023,1,7,10,20,0,0,0,0,0,0,176.62
2023,1,7,10,30,0,0,0,0,0,0,176.96
2023,1,7,10,40,0,0,0,0,0,0,175.77
2023,1,7,10,50,0,0,0,0,0,0,173.88
2023,1,7,11,0,0,0,0,0,0,0,171.76
2023,1,7,11,10,0,0,0,0,0,0,169.54
2023,1,7,11,20,0,0,0,0,0,0,167.29
2023,1,7,11,30,0,0,0,0,0,0,165.01
2023,1,7,11,40,0,0,0,0,0,0,162.72
2023,1,7,11,50,0,0,0,0,0,0,160.42000000000002
2023,1,7,12,0,0,0,0,0,0,0,158.12
2023,1,7,12,10,0,0,0,0,0,0,155.81
2023,1,7,12,20,0,0,0,0,0,0,153.5
2023,1,7,12,30,0,0,0,0,0,0,151.19
2023,1,7,12,40,0,0,0,0,0,0,148.88
2023,1,7,12,50,0,0,0,0,0,0,146.56
2023,1,7,13,0,0,0,0,0,0,0,144.26
2023,1,7,13,10,0,0,0,0,0,0,141.95000000000002
2023,1,7,13,20,0,0,0,0,0,0,139.64000000000001
2023,1,7,13,30,0,0,0,0,0,0,137.34
2023,1,7,13,40,0,0,0,0,0,0,135.03
2023,1,7,13,50,0,0,0,0,0,0,132.74
2023,1,7,14,0,0,0,0,0,0,0,130.44
2023,1,7,14,10,0,0,0,0,0,0,128.15
2023,1,7,14,20,0,0,0,0,0,0,125.86
2023,1,7,14,30,0,0,0,0,0,0,123.57000000000001
2023,1,7,14,40,0,0,0,0,0,0,121.29
2023,1,7,14,50,0,0,0,0,0,0,119.02
2023,1,7,15,0,0,0,0,0,0,0,116.75
2023,1,7,15,10,0,0,0,0,0,0,114.49000000000001
2023,1,7,15,20,0,0,0,0,0,0,112.23
2023,1,7,15,30,0,0,0,0,0,0,109.98
2023,1,7,15,40,0,0,0,0,0,0,107.73
2023,1,7,15,50,0,0,0,0,0,0,105.49000000000001
2023,1,7,16,0,0,0,0,0,0,0,103.27
2023,1,7,16,10,0,0,0,0,0,0,101.05
2023,1,7,16,20,0,0,0,0,0,0,98.84
2023,1,7,16,30,0,0,0,0,0,0,96.64
2023,1,7,16,40,0,0,0,0,0,0,94.45
2023,1,7,16,50,0,0,0,0,0,0,92.27
2023,1,7,17,0,0,0,0,0,0,0,89.66
2023,1,7,17,10,16,273,27,8,0,8,87.71000000000001
